날짜,전체,유가증권,코스닥,전체1,유가증권1,코스닥1,전체2
2017-04-06,"7,253,955","3,293,848","3,960,107","6,789","5,037","1,752","13,739,658"
2017-04-05,"7,245,712","3,286,686","3,959,026","6,821","4,905","1,916","13,705,244"
2017-04-04,"7,253,066","3,288,514","3,964,552","6,638","4,992","1,646","13,650,169"
2017-04-03,"7,266,688","3,300,108","3,966,580","6,650","5,020","1,629","13,740,938"
2017-03-31,"7,245,390","3,286,353","3,959,036","6,945","5,382","1,563","13,682,064"
2017-03-30,"7,218,983","3,264,205","3,954,778","7,100","5,499","1,601","13,723,362"
2017-03-29,"7,207,916","3,249,250","3,958,666","6,938","5,300","1,638","13,694,259"
2017-03-28,"7,192,848","3,249,569","3,943,279","7,162","5,444","1,718","13,698,379"
2017-03-27,"7,215,385","3,262,884","3,952,502","7,310","5,619","1,691","13,712,066"
2017-03-24,"7,202,279","3,250,434","3,951,844","7,323","5,603","1,720","13,724,069"
2017-03-23,"7,195,990","3,244,250","3,951,740","7,191","5,415","1,776","13,719,928"
2017-03-22,"7,167,144","3,211,816","3,955,328","7,152","5,409","1,743","13,683,787"
2017-03-21,"7,140,178","3,191,538","3,948,640","7,139","5,344","1,795","13,649,621"
2017-03-20,"7,105,120","3,167,202","3,937,918","7,466","5,643","1,823","13,693,163"
2017-03-17,"7,112,682","3,178,108","3,934,574","7,443","5,752","1,691","13,652,560"
2017-03-16,"7,097,977","3,172,588","3,925,388","7,378","5,706","1,672","13,613,791"
2017-03-15,"7,043,082","3,149,157","3,893,926","7,088","5,477","1,610","13,737,933"
2017-03-14,"7,012,953","3,135,042","3,877,912","6,978","5,323","1,654","13,664,528"
2017-03-13,"7,014,657","3,140,513","3,874,144","6,631","5,182","1,449","13,660,238"
2017-03-10,"6,998,243","3,117,099","3,881,144","6,803","5,320","1,483","13,616,038"
2017-03-09,"6,977,950","3,105,679","3,872,270","6,357","5,279","1,078","13,459,780"
2017-03-08,"6,976,735","3,111,191","3,865,544","6,046","5,004","1,041","13,509,093"
2017-03-07,"6,998,485","3,111,029","3,887,456","5,891","4,886","1,005","13,531,003"
2017-03-06,"7,061,948","3,135,421","3,926,527","6,480","5,516",964,"13,466,208"
2017-03-03,"7,063,607","3,118,073","3,945,534","6,175","5,142","1,033","13,266,769"
2017-03-02,"7,068,537","3,112,168","3,956,369","5,970","4,992",978,"13,289,114"
2017-02-28,"7,076,078","3,100,595","3,975,482","5,893","4,691","1,202","13,257,963"
2017-02-27,"7,095,245","3,110,884","3,984,361","5,977","4,719","1,258","13,225,939"
2017-02-24,"7,085,328","3,099,447","3,985,880","5,492","4,269","1,223","13,183,210"
2017-02-23,"7,060,876","3,080,288","3,980,588","5,457","4,242","1,214","13,171,044"
2017-02-22,"7,055,635","3,082,734","3,972,901","5,351","4,106","1,245","13,154,308"
2017-02-21,"7,025,484","3,057,205","3,968,279","5,366","4,153","1,213","13,155,781"
2017-02-20,"7,026,475","3,067,843","3,958,632","5,286","4,080","1,207","13,179,935"
2017-02-17,"7,001,107","3,053,304","3,947,803","5,415","4,256","1,159","13,147,024"
2017-02-16,"6,990,751","3,053,127","3,937,624","5,230","4,101","1,130","13,110,956"
2017-02-15,"6,990,799","3,053,915","3,936,884","5,156","3,976","1,180","13,108,009"
2017-02-14,"7,006,486","3,064,889","3,941,597","5,126","3,881","1,245","13,121,947"
2017-02-13,"7,023,948","3,077,101","3,946,846","5,239","4,096","1,143","13,135,016"
2017-02-10,"7,002,033","3,056,147","3,945,886","5,284","4,145","1,139","13,136,396"
2017-02-09,"6,988,237","3,039,381","3,948,857","5,204","3,983","1,222","13,125,131"
2017-02-08,"6,992,452","3,047,509","3,944,943","5,322","4,071","1,251","13,150,348"
2017-02-07,"7,003,025","3,039,223","3,963,801","5,260","3,924","1,336","13,108,395"
2017-02-06,"7,084,097","3,057,804","4,026,293","5,546","4,170","1,377","13,058,969"
2017-02-03,"7,109,434","3,067,368","4,042,065","5,147","3,710","1,437","13,064,960"
2017-02-02,"7,105,995","3,065,896","4,040,099","5,395","3,986","1,409","13,052,753"
2017-02-01,"7,095,302","3,049,831","4,045,471","5,309","3,852","1,458","13,063,521"
2017-01-31,"7,129,266","3,071,735","4,057,532","5,191","3,758","1,433","13,076,725"
2017-01-26,"7,128,796","3,057,191","4,071,605","6,175","4,780","1,396","13,011,442"
2017-01-25,"7,173,538","3,076,936","4,096,602","5,419","4,053","1,367","13,048,388"
2017-01-24,"7,216,655","3,093,763","4,122,892","5,448","4,152","1,296","12,952,257"
2017-01-23,"7,226,867","3,092,853","4,134,014","5,686","4,294","1,392","12,968,654"
2017-01-20,"7,210,752","3,076,840","4,133,912","5,449","4,119","1,330","12,856,818"
2017-01-19,"7,210,167","3,078,711","4,131,456","5,750","4,425","1,324","12,853,038"
2017-01-18,"7,221,613","3,083,565","4,138,049","5,928","4,581","1,347","12,777,836"
2017-01-17,"7,191,854","3,068,051","4,123,803","5,928","4,523","1,406","12,817,707"
2017-01-16,"7,194,444","3,070,225","4,124,219","5,729","4,521","1,207","12,801,529"
2017-01-13,"7,187,960","3,071,496","4,116,464","5,280","4,029","1,251","12,767,010"
2017-01-12,"7,179,615","3,086,329","4,093,286","5,155","3,962","1,193","12,767,762"
2017-01-11,"7,143,905","3,073,732","4,070,173","6,081","4,803","1,278","12,720,589"
2017-01-10,"7,075,290","3,033,524","4,041,766","6,059","4,724","1,335","12,719,299"
2017-01-09,"7,026,729","3,023,900","4,002,828","6,182","4,795","1,387","12,705,136"
2017-01-06,"6,981,799","3,009,233","3,972,567","6,128","4,784","1,344","12,670,273"
2017-01-05,"6,928,667","2,980,998","3,947,669","5,825","4,633","1,192","12,643,140"
2017-01-04,"6,863,834","2,965,129","3,898,705","5,802","4,579","1,224","12,682,645"
2017-01-03,"6,827,474","2,950,109","3,877,365","5,951","4,809","1,142","12,708,494"
2017-01-02,"6,808,265","2,944,184","3,864,081","5,941","4,835","1,106","12,716,998"
2016-12-30,"6,773,760","2,927,076","3,846,684","5,739","4,959",781,"12,802,683"
2016-12-29,"6,777,871","2,929,130","3,848,741","5,739","4,959",781,"12,725,139"
2016-12-28,"6,803,251","2,957,251","3,846,000","6,396","5,540",855,"12,732,811"
2016-12-27,"6,791,285","2,957,402","3,833,884","6,528","5,500","1,028","12,676,454"
2016-12-26,"6,792,122","2,963,108","3,829,014","6,451","5,422","1,029","12,677,764"
2016-12-23,"6,778,181","2,964,418","3,813,763","6,746","5,601","1,145","12,640,905"
2016-12-22,"6,754,646","2,957,706","3,796,940","6,722","5,297","1,425","12,584,751"
2016-12-21,"6,726,894","2,954,090","3,772,804","6,936","5,519","1,417","12,574,493"
2016-12-20,"6,693,083","2,939,882","3,753,201","6,478","5,136","1,342","12,566,345"
2016-12-19,"6,652,416","2,924,348","3,728,067","6,419","5,038","1,381","12,574,490"
2016-12-16,"6,601,494","2,903,776","3,697,717","6,824","5,498","1,326","12,583,598"
2016-12-15,"6,571,575","2,895,032","3,676,543","6,617","5,356","1,261","12,584,802"
2016-12-14,"6,537,130","2,888,362","3,648,769","6,675","5,373","1,302","12,566,123"
2016-12-13,"6,501,138","2,869,576","3,631,562","6,436","5,196","1,240","12,572,260"
2016-12-12,"6,494,335","2,867,572","3,626,763","6,540","5,164","1,377","12,575,381"
2016-12-09,"6,537,227","2,889,280","3,647,947","6,436","4,998","1,438","12,654,508"
2016-12-08,"6,560,161","2,895,800","3,664,362","6,364","4,873","1,491","12,704,135"
2016-12-07,"6,594,406","2,909,216","3,685,190","6,514","5,039","1,475","12,749,358"
2016-12-06,"6,680,456","2,949,845","3,730,611","6,838","5,119","1,720","12,777,083"
2016-12-05,"6,729,197","2,975,946","3,753,251","6,022","4,136","1,886","12,797,184"
2016-12-02,"6,742,982","2,981,741","3,761,241","5,371","3,474","1,898","12,788,209"
2016-12-01,"6,732,687","2,969,496","3,763,191","6,567","4,889","1,678","12,828,362"
2016-11-30,"6,765,414","2,984,112","3,781,302","6,131","3,935","2,196","12,900,156"
2016-11-29,"6,760,473","2,976,676","3,783,797","6,861","5,086","1,775","12,855,223"
2016-11-28,"6,789,254","2,987,570","3,801,684","6,961","4,986","1,975","12,812,260"
2016-11-25,"6,860,048","3,023,017","3,837,031","6,765","4,707","2,058","12,833,412"
2016-11-24,"6,924,052","3,063,594","3,860,458","7,052","4,937","2,115","12,854,776"
2016-11-23,"6,940,248","3,069,055","3,871,193","7,094","4,960","2,134","12,899,562"
2016-11-22,"6,977,002","3,081,801","3,895,201","8,990","6,627","2,363","12,911,342"
2016-11-21,"6,970,918","3,080,071","3,890,846","9,596","7,271","2,325","12,811,584"
2016-11-18,"6,946,833","3,073,149","3,873,684","9,712","7,312","2,400","12,802,403"
2016-11-17,"6,933,709","3,064,479","3,869,231","9,798","7,365","2,433","12,829,961"
2016-11-16,"6,893,322","3,045,968","3,847,354","10,238","7,741","2,496","12,826,579"
2016-11-15,"6,851,785","3,022,550","3,829,235","10,272","7,747","2,525","12,820,820"
2016-11-14,"6,786,105","2,979,955","3,806,151","10,383","7,763","2,620","12,837,025"
2016-11-11,"6,762,881","2,971,053","3,791,828","9,871","7,301","2,570","12,864,560"
2016-11-10,"6,946,894","3,053,042","3,893,852","12,449","9,241","3,207","12,909,669"
2016-11-09,"6,943,784","3,053,802","3,889,982","12,718","9,268","3,450","12,885,597"
2016-11-08,"6,946,826","3,053,168","3,893,658","13,042","9,512","3,530","12,876,599"
2016-11-07,"6,986,643","3,070,296","3,916,347","13,640","9,926","3,714","12,870,743"
2016-11-04,"7,074,916","3,112,905","3,962,012","13,845","10,013","3,832","13,788,735"
2016-11-03,"7,207,031","3,173,828","4,033,203","14,715","10,468","4,247","13,848,747"
2016-11-02,"7,275,985","3,192,810","4,083,175","15,731","11,246","4,485","13,031,519"
2016-11-01,"7,382,004","3,238,095","4,143,909","17,199","12,355","4,844","12,983,685"
2016-10-31,"7,403,996","3,254,559","4,149,437","17,827","12,774","5,053","12,922,902"
2016-10-28,"7,439,550","3,270,357","4,169,193","18,107","12,992","5,115","13,025,229"
2016-10-27,"7,504,713","3,290,849","4,213,864","19,844","14,218","5,626","13,045,657"
2016-10-26,"7,555,315","3,313,520","4,241,795","21,007","15,317","5,690","12,878,241"
2016-10-25,"7,594,812","3,329,338","4,265,474","21,592","15,764","5,828","12,885,843"
2016-10-24,"7,642,957","3,351,327","4,291,630","21,660","15,744","5,916","12,822,188"
2016-10-21,"7,661,887","3,358,077","4,303,809","22,419","15,989","6,430","12,870,786"
2016-10-20,"7,647,655","3,340,730","4,306,926","22,673","16,434","6,238","13,113,247"
2016-10-19,"7,680,866","3,367,887","4,312,979","23,856","17,074","6,782","13,063,515"
2016-10-18,"7,691,730","3,375,079","4,316,651","25,424","18,051","7,373","12,957,477"
2016-10-17,"7,707,836","3,385,653","4,322,183","25,551","18,451","7,101","12,941,067"
2016-10-14,"7,701,836","3,372,133","4,329,704","27,160","19,953","7,207","12,907,661"
2016-10-13,"7,694,680","3,372,398","4,322,282","29,388","22,215","7,173","12,913,571"
2016-10-12,"7,713,355","3,394,422","4,318,933","30,296","22,796","7,500","12,935,552"
2016-10-11,"7,746,767","3,424,625","4,322,142","31,335","22,816","8,519","12,952,708"
2016-10-10,"7,736,405","3,398,582","4,337,823","33,850","24,497","9,353","12,915,399"
2016-10-07,"7,688,075","3,354,240","4,333,835","33,277","23,406","9,871","12,903,975"
2016-10-06,"7,681,036","3,351,410","4,329,625","33,238","23,925","9,314","13,021,687"
2016-10-05,"7,692,468","3,354,982","4,337,487","32,683","23,556","9,127","13,054,791"
2016-10-04,"7,725,846","3,371,655","4,354,191","34,866","25,033","9,833","12,911,755"
2016-09-30,"7,710,065","3,367,061","4,343,004","34,060","24,444","9,617","12,902,375"
2016-09-29,"7,709,159","3,374,299","4,334,860","33,161","23,394","9,768","12,846,772"
2016-09-28,"7,704,909","3,372,276","4,332,634","32,348","22,646","9,702","12,804,233"
2016-09-27,"7,673,914","3,358,879","4,315,035","32,619","22,742","9,877","12,818,598"
2016-09-26,"7,678,632","3,382,271","4,296,361","31,532","21,719","9,814","12,828,228"
2016-09-23,"7,666,867","3,384,465","4,282,402","30,010","20,482","9,529","12,794,466"
2016-09-22,"7,628,540","3,362,167","4,266,373","28,086","19,022","9,064","12,759,762"
2016-09-21,"7,576,229","3,334,444","4,241,785","26,832","18,052","8,780","12,741,637"
2016-09-20,"7,554,162","3,313,777","4,240,385","25,657","17,243","8,414","12,727,478"
2016-09-19,"7,566,997","3,311,523","4,255,474","25,196","17,445","7,751","12,727,879"
2016-09-13,"7,628,675","3,323,969","4,304,706","28,000","18,501","9,499","12,731,518"
2016-09-12,"7,682,618","3,344,754","4,337,864","30,329","21,355","8,974","12,758,856"
2016-09-09,"7,719,568","3,347,142","4,372,426","32,859","23,744","9,115","12,741,833"
2016-09-08,"7,703,295","3,336,501","4,366,794","32,758","23,142","9,616","12,646,119"
2016-09-07,"7,652,712","3,315,727","4,336,985","33,082","23,076","10,006","12,626,432"
2016-09-06,"7,648,821","3,320,185","4,328,635","31,308","21,020","10,288","12,642,226"
2016-09-05,"7,635,575","3,322,327","4,313,248","30,941","20,936","10,004","12,630,453"
2016-09-02,"7,611,245","3,300,256","4,310,989","30,845","20,791","10,054","12,604,523"
2016-09-01,"7,635,671","3,320,151","4,315,521","32,118","20,993","11,125","12,648,038"
2016-08-31,"7,689,201","3,351,147","4,338,054","31,199","20,176","11,023","12,661,436"
2016-08-30,"7,767,990","3,381,070","4,386,921","33,782","21,364","12,418","12,666,967"
2016-08-29,"7,777,228","3,379,748","4,397,480","34,761","21,857","12,904","12,732,265"
2016-08-26,"7,793,694","3,389,301","4,404,393","35,813","22,369","13,444","12,705,653"
2016-08-25,"7,787,080","3,386,832","4,400,248","36,147","22,264","13,883","12,665,412"
2016-08-24,"7,785,503","3,386,160","4,399,343","36,129","22,071","14,058","12,637,400"
2016-08-23,"7,773,218","3,380,145","4,393,073","37,292","22,290","15,001","12,630,841"
2016-08-22,"7,760,949","3,367,957","4,392,992","37,382","22,569","14,813","12,611,439"
2016-08-19,"7,736,721","3,340,273","4,396,448","35,975","21,750","14,225","12,588,603"
2016-08-18,"7,751,801","3,336,932","4,414,868","36,742","22,252","14,489","12,575,849"
2016-08-17,"7,721,163","3,323,277","4,397,886","36,336","21,853","14,483","12,568,806"
2016-08-16,"7,720,193","3,320,199","4,399,994","36,445","21,534","14,912","12,579,188"
2016-08-12,"7,670,160","3,299,496","4,370,664","37,559","22,050","15,508","12,523,537"
2016-08-11,"7,645,271","3,287,356","4,357,915","36,856","21,546","15,309","12,525,524"
2016-08-10,"7,634,818","3,292,516","4,342,302","35,334","21,580","13,754","12,536,057"
2016-08-09,"7,650,768","3,325,400","4,325,368","35,509","20,800","14,708","12,499,604"
2016-08-08,"7,650,375","3,340,712","4,309,662","34,524","20,112","14,411","12,506,650"
2016-08-05,"7,624,608","3,342,438","4,282,170","34,745","20,909","13,836","12,446,142"
2016-08-04,"7,603,443","3,337,599","4,265,844","35,661","21,833","13,829","12,479,319"
2016-08-03,"7,576,983","3,336,247","4,240,736","36,392","22,060","14,332","12,472,956"
2016-08-02,"7,579,141","3,346,208","4,232,933","36,195","21,399","14,796","12,469,777"
2016-08-01,"7,548,839","3,339,247","4,209,592","36,283","22,027","14,256","12,455,582"
2016-07-29,"7,542,856","3,341,800","4,201,057","35,318","21,720","13,599","12,403,783"
2016-07-28,"7,535,070","3,342,554","4,192,517","35,306","21,198","14,108","12,518,720"
2016-07-27,"7,502,808","3,335,510","4,167,298","35,559","21,372","14,187","12,468,442"
2016-07-26,"7,489,121","3,333,323","4,155,798","36,353","21,963","14,390","12,362,704"
2016-07-25,"7,471,545","3,326,647","4,144,898","36,516","21,931","14,586","12,355,289"
2016-07-22,"7,439,102","3,313,841","4,125,261","36,047","21,834","14,213","12,311,941"
2016-07-21,"7,394,796","3,300,159","4,094,637","35,135","21,489","13,645","12,355,208"
2016-07-20,"7,350,663","3,279,945","4,070,718","34,737","21,928","12,810","12,424,224"
2016-07-19,"7,304,513","3,258,054","4,046,459","33,970","21,273","12,698","12,351,594"
2016-07-18,"7,275,290","3,254,611","4,020,680","34,713","21,531","13,182","12,290,958"
2016-07-15,"7,236,409","3,242,380","3,994,029","35,826","21,688","14,138","12,255,857"
2016-07-14,"7,203,613","3,232,354","3,971,259","34,493","20,649","13,843","12,244,784"
2016-07-13,"7,161,568","3,235,503","3,926,065","34,002","20,446","13,556","12,240,380"
2016-07-12,"7,130,618","3,232,138","3,898,480","33,323","20,250","13,073","12,243,825"
2016-07-11,"7,088,095","3,213,007","3,875,087","34,243","21,267","12,977","12,263,663"
2016-07-08,"7,055,229","3,196,502","3,858,728","32,568","20,644","11,924","12,298,014"
2016-07-07,"7,018,512","3,172,243","3,846,269","33,038","21,589","11,448","12,242,265"
2016-07-06,"6,946,812","3,146,187","3,800,625","33,629","21,722","11,907","12,253,742"
2016-07-05,"6,899,720","3,138,175","3,761,545","32,746","21,210","11,536","12,226,278"
2016-07-04,"6,865,805","3,128,284","3,737,521","31,323","20,573","10,750","12,200,154"
2016-07-01,"6,826,402","3,116,514","3,709,888","28,597","18,813","9,784","12,198,621"
2016-06-30,"6,788,652","3,109,059","3,679,593","25,106","16,589","8,517","12,191,520"
2016-06-29,"6,734,745","3,063,168","3,671,576","23,784","16,094","7,690","12,196,203"
2016-06-28,"6,829,391","3,097,759","3,731,633","22,702","15,675","7,027","12,212,101"
2016-06-27,"7,126,181","3,207,862","3,918,319","27,315","19,458","7,857","12,302,054"
2016-06-24,"7,197,142","3,248,745","3,948,396","30,377","21,077","9,300","12,361,175"
2016-06-23,"7,219,015","3,263,675","3,955,340","30,032","19,336","10,697","12,449,455"
2016-06-22,"7,187,775","3,248,204","3,939,571","29,977","19,515","10,462","12,418,125"
2016-06-21,"7,194,393","3,253,031","3,941,362","29,679","19,558","10,121","12,420,274"
2016-06-20,"7,245,985","3,271,511","3,974,474","30,262","20,498","9,764","12,439,807"
2016-06-17,"7,304,134","3,301,844","4,002,291","32,295","20,777","11,518","12,637,237"
2016-06-16,"7,279,512","3,273,834","4,005,678","30,975","20,872","10,103","12,611,542"
2016-06-15,"7,253,898","3,253,729","4,000,169","31,638","22,435","9,203","12,281,236"
2016-06-14,"7,259,554","3,252,783","4,006,771","33,770","24,296","9,474","12,260,448"
2016-06-13,"7,219,896","3,232,465","3,987,431","34,137","24,692","9,446","12,260,494"
2016-06-10,"7,204,842","3,244,255","3,960,587","33,665","23,987","9,678","12,253,458"
2016-06-09,"7,184,669","3,252,828","3,931,841","32,789","23,152","9,637","12,301,866"
2016-06-08,"7,162,916","3,252,738","3,910,178","31,311","21,908","9,403","12,281,807"
2016-06-07,"7,146,629","3,253,494","3,893,135","31,045","22,037","9,007","12,236,034"
2016-06-03,"7,111,213","3,237,723","3,873,489","30,589","21,755","8,834","12,201,460"
2016-06-02,"7,078,605","3,206,656","3,871,949","29,654","20,952","8,702","12,130,289"
2016-06-01,"7,095,623","3,204,923","3,890,700","28,778","20,434","8,344","12,111,393"
2016-05-31,"7,087,107","3,206,364","3,880,743","30,447","21,988","8,459","12,076,833"
2016-05-30,"7,107,610","3,228,656","3,878,954","30,283","21,672","8,611","12,054,004"
2016-05-27,"7,136,616","3,256,680","3,879,936","29,550","21,278","8,273","12,023,304"
2016-05-26,"7,170,926","3,291,953","3,878,973","30,406","21,818","8,588","12,060,011"
2016-05-25,"7,149,754","3,274,612","3,875,142","30,503","22,194","8,309","12,045,846"
2016-05-24,"7,134,300","3,284,803","3,849,497","29,836","21,672","8,164","12,021,952"
2016-05-23,"7,133,863","3,285,480","3,848,384","27,433","20,242","7,191","12,015,352"
2016-05-20,"7,183,925","3,306,669","3,877,256","29,784","22,416","7,368","12,012,354"
2016-05-19,"7,232,707","3,326,930","3,905,777","30,493","22,909","7,584","12,085,018"
2016-05-18,"7,244,475","3,326,960","3,917,515","33,211","25,196","8,015","12,078,406"
2016-05-17,"7,248,713","3,333,715","3,914,999","30,450","22,379","8,071","12,007,824"
2016-05-16,"7,256,701","3,347,741","3,908,960","30,080","22,260","7,820","12,073,939"
2016-05-13,"7,210,341","3,314,085","3,896,256","29,027","21,587","7,439","12,052,915"
2016-05-12,"7,181,499","3,301,850","3,879,649","27,828","20,421","7,408","11,969,809"
2016-05-11,"7,186,922","3,310,815","3,876,107","26,806","20,051","6,755","12,002,082"
2016-05-10,"7,194,409","3,305,300","3,889,109","27,210","19,742","7,468","11,984,204"
2016-05-09,"7,177,657","3,283,937","3,893,720","29,946","21,999","7,946","11,953,617"
2016-05-04,"7,181,693","3,289,937","3,891,756","28,297","21,231","7,067","11,913,148"
2016-05-03,"7,204,977","3,293,273","3,911,705","29,596","21,808","7,788","11,906,299"
2016-05-02,"7,185,514","3,276,370","3,909,144","30,546","22,573","7,973","11,943,177"
2016-04-29,"7,170,947","3,277,177","3,893,769","29,766","22,728","7,039","12,018,142"
2016-04-28,"7,199,375","3,287,830","3,911,545","30,426","23,690","6,736","11,990,946"
2016-04-27,"7,169,068","3,271,708","3,897,360","31,713","24,352","7,360","11,944,316"
2016-04-26,"7,143,330","3,263,510","3,879,821","32,275","24,745","7,530","11,890,700"
2016-04-25,"7,105,175","3,241,098","3,864,077","32,010","24,720","7,290","11,742,807"
2016-04-22,"7,096,317","3,239,761","3,856,556","31,994","24,470","7,524","11,740,979"
2016-04-21,"7,077,886","3,232,742","3,845,144","30,731","23,862","6,868","11,742,021"
2016-04-20,"7,051,292","3,229,795","3,821,497","30,432","23,786","6,646","11,730,437"
2016-04-19,"7,041,032","3,225,992","3,815,040","31,112","24,342","6,771","11,725,858"
2016-04-18,"7,036,575","3,228,159","3,808,417","32,352","25,247","7,106","11,717,425"
2016-04-15,"7,091,184","3,271,319","3,819,865","31,148","23,098","8,051","11,733,269"
2016-04-14,"7,103,347","3,284,893","3,818,454","30,851","22,992","7,860","11,749,015"
2016-04-12,"7,099,449","3,287,969","3,811,480","31,631","23,245","8,387","11,658,861"
2016-04-11,"7,071,851","3,273,155","3,798,696","32,283","23,594","8,689","11,677,510"
2016-04-08,"7,051,038","3,268,279","3,782,759","32,081","23,179","8,902","11,761,507"
2016-04-07,"6,985,199","3,224,795","3,760,404","31,510","22,532","8,978","11,753,978"
2016-04-06,"6,950,870","3,205,267","3,745,603","32,329","23,229","9,100","11,716,529"
2016-04-05,"6,908,287","3,184,307","3,723,980","31,083","22,547","8,536","11,712,856"
2016-04-04,"6,878,443","3,154,949","3,723,494","32,603","23,375","9,227","11,668,049"
2016-04-01,"6,860,838","3,143,334","3,717,504","33,300","23,864","9,436","11,689,771"
2016-03-31,"6,841,321","3,129,925","3,711,397","31,847","22,816","9,032","11,728,792"
2016-03-30,"6,825,931","3,129,441","3,696,490","31,054","22,686","8,368","11,654,328"
2016-03-29,"6,829,212","3,132,557","3,696,656","32,097","23,371","8,726","11,636,062"
2016-03-28,"6,810,884","3,125,252","3,685,632","32,328","23,439","8,889","11,620,344"
2016-03-25,"6,807,542","3,122,605","3,684,937","32,678","23,539","9,139","11,616,330"
2016-03-24,"6,801,187","3,129,360","3,671,826","33,551","24,102","9,448","11,579,263"
2016-03-23,"6,793,730","3,134,793","3,658,938","32,588","23,206","9,382","11,652,361"
2016-03-22,"6,754,307","3,118,645","3,635,662","32,003","22,865","9,138","11,608,534"
2016-03-21,"6,732,082","3,103,697","3,628,385","31,985","23,000","8,986","11,561,871"
2016-03-18,"6,738,415","3,122,173","3,616,242","30,232","21,575","8,657","11,557,994"
2016-03-17,"6,697,473","3,101,286","3,596,187","30,269","21,680","8,589","11,554,714"
2016-03-16,"6,701,580","3,101,505","3,600,076","29,888","21,509","8,379","11,479,645"
2016-03-15,"6,669,868","3,078,776","3,591,092","30,662","21,882","8,780","11,467,500"
2016-03-14,"6,628,972","3,057,331","3,571,641","31,195","22,408","8,787","11,451,170"
2016-03-11,"6,604,263","3,036,693","3,567,570","29,711","20,940","8,771","11,410,608"
2016-03-10,"6,568,786","3,018,657","3,550,129","29,601","21,026","8,575","11,425,737"
2016-03-09,"6,529,670","2,997,727","3,531,943","30,444","21,622","8,823","11,369,192"
2016-03-08,"6,480,028","2,983,922","3,496,107","30,780","22,054","8,726","11,365,518"
2016-03-07,"6,434,052","2,948,996","3,485,056","30,726","21,849","8,877","11,355,478"
2016-03-04,"6,399,797","2,948,773","3,451,024","32,346","21,827","10,519","11,380,182"
2016-03-03,"6,379,510","2,943,507","3,436,003","31,341","20,493","10,848","11,405,073"
2016-03-02,"6,394,351","2,951,777","3,442,575","31,785","21,358","10,427","11,356,860"
2016-02-29,"6,384,527","2,942,685","3,441,841","32,216","21,704","10,512","11,247,005"
2016-02-26,"6,369,688","2,933,754","3,435,934","31,752","21,181","10,572","11,189,597"
2016-02-25,"6,346,379","2,915,887","3,430,493","29,883","20,513","9,371","11,231,922"
2016-02-24,"6,334,999","2,919,330","3,415,668","29,868","20,147","9,721","11,225,446"
2016-02-23,"6,296,054","2,902,929","3,393,125","30,645","20,586","10,059","11,151,807"
2016-02-22,"6,282,059","2,905,050","3,377,010","29,669","19,905","9,764","11,213,097"
2016-02-19,"6,273,953","2,922,266","3,351,687","27,141","18,606","8,535","11,207,301"
2016-02-18,"6,307,922","2,931,691","3,376,232","24,341","17,154","7,188","11,177,583"
2016-02-17,"6,314,672","2,937,830","3,376,841","22,451","15,567","6,884","11,215,929"
2016-02-16,"6,373,370","2,961,811","3,411,559","20,277","13,937","6,340","11,289,600"
2016-02-15,"6,593,066","3,060,446","3,532,621","24,830","16,655","8,175","11,349,593"
2016-02-12,"6,688,828","3,102,779","3,586,049","28,028","19,143","8,886","11,291,921"
2016-02-11,"6,734,084","3,139,200","3,594,884","29,042","19,329","9,713","11,266,434"
2016-02-05,"6,769,899","3,168,055","3,601,844","28,768","19,626","9,142","11,243,573"
2016-02-04,"6,755,745","3,156,357","3,599,388","30,213","20,556","9,657","11,212,989"
2016-02-03,"6,731,004","3,141,546","3,589,458","30,620","20,819","9,800","11,235,013"
2016-02-02,"6,738,209","3,165,750","3,572,459","28,434","19,394","9,040","11,242,535"
2016-02-01,"6,701,204","3,134,644","3,566,560","28,256","18,725","9,531","11,191,735"
2016-01-29,"6,678,755","3,123,309","3,555,446","27,222","18,531","8,691","11,172,405"
2016-01-28,"6,711,030","3,161,118","3,549,911","26,137","17,978","8,159","11,302,718"
2016-01-27,"6,672,139","3,132,946","3,539,193","27,298","18,850","8,448","11,277,332"
2016-01-26,"6,679,377","3,152,087","3,527,290","25,180","17,163","8,017","11,091,340"
2016-01-25,"6,680,761","3,172,776","3,507,985","24,498","16,485","8,013","11,119,888"
2016-01-22,"6,704,321","3,180,781","3,523,540","22,354","14,946","7,408","11,110,419"
2016-01-21,"6,745,734","3,181,003","3,564,731","22,787","15,384","7,403","11,097,349"
2016-01-20,"6,684,846","3,143,114","3,541,731","23,101","15,366","7,735","11,196,566"
2016-01-19,"6,677,601","3,136,709","3,540,892","22,812","16,007","6,806","11,174,401"
2016-01-18,"6,689,757","3,148,953","3,540,804","22,658","15,816","6,842","11,114,671"
2016-01-15,"6,664,697","3,133,048","3,531,649","24,178","17,700","6,478","11,086,266"
2016-01-14,"6,646,241","3,136,605","3,509,636","22,515","15,693","6,822","11,167,080"
2016-01-13,"6,646,085","3,137,159","3,508,926","22,835","16,633","6,202","11,117,297"
2016-01-12,"6,623,406","3,119,184","3,504,222","22,835","16,655","6,181","11,118,932"
2016-01-11,"6,593,048","3,108,658","3,484,390","22,367","15,658","6,709","11,070,661"
2016-01-08,"6,605,306","3,107,986","3,497,320","23,430","16,177","7,253","11,049,272"
2016-01-07,"6,558,205","3,082,786","3,475,419","21,362","14,547","6,816","11,022,721"
